url,status,final_url,redirected
https://gadurarealestate.com/jeevanpreet-singh/,200,https://gadurarealestate.com/jeevanpreet-singh/,
https://gadurarealestate.com/kumar-ramudit/,200,https://gadurarealestate.com/kumar-ramudit/,
https://gadurarealestate.com/listings/,200,https://gadurarealestate.com/listings/,
https://gadurarealestate.com/long-island/nassau/,200,https://gadurarealestate.com/long-island/nassau/,
https://gadurarealestate.com/long-island/nassau/albertson.html,200,https://gadurarealestate.com/long-island/nassau/albertson.html,
https://gadurarealestate.com/long-island/nassau/atlantic-beach.html,200,https://gadurarealestate.com/long-island/nassau/atlantic-beach.html,
https://gadurarealestate.com/long-island/nassau/baldwin.html,200,https://gadurarealestate.com/long-island/nassau/baldwin.html,
https://gadurarealestate.com/long-island/nassau/bellmore.html,200,https://gadurarealestate.com/long-island/nassau/bellmore.html,
https://gadurarealestate.com/long-island/nassau/bethpage.html,200,https://gadurarealestate.com/long-island/nassau/bethpage.html,
https://gadurarealestate.com/long-island/nassau/brookville.html,200,https://gadurarealestate.com/long-island/nassau/brookville.html,
https://gadurarealestate.com/long-island/nassau/carle-place.html,200,https://gadurarealestate.com/long-island/nassau/carle-place.html,
https://gadurarealestate.com/long-island/nassau/cedarhurst.html,200,https://gadurarealestate.com/long-island/nassau/cedarhurst.html,
https://gadurarealestate.com/long-island/nassau/cold-spring-harbor-nassau.html,200,https://gadurarealestate.com/long-island/nassau/cold-spring-harbor-nassau.html,
https://gadurarealestate.com/long-island/nassau/east-meadow.html,200,https://gadurarealestate.com/long-island/nassau/east-meadow.html,
https://gadurarealestate.com/long-island/nassau/east-norwich.html,200,https://gadurarealestate.com/long-island/nassau/east-norwich.html,
https://gadurarealestate.com/long-island/nassau/east-rockaway.html,200,https://gadurarealestate.com/long-island/nassau/east-rockaway.html,
https://gadurarealestate.com/long-island/nassau/east-williston.html,200,https://gadurarealestate.com/long-island/nassau/east-williston.html,
